symbol,name,exchange,market_cap
093520,매커스,KOSDAQ,334957125800
067390,아스트,KOSDAQ,334690899622
060720,KH바텍,KOSDAQ,332904834520
452280,한선엔지니어링,KOSDAQ,331615816600
115450,HLB테라퓨틱스,KOSDAQ,331289607660
0008Z0,에스엔시스,KOSDAQ,331223396400
160980,싸이맥스,KOSDAQ,329365926450
448280,에코아이,KOSDAQ,328905531900
416180,신성에스티,KOSDAQ,326787974700
151860,KG에코솔루션,KOSDAQ,324652473640
274090,켄코아에어로스페이스,KOSDAQ,324553750950
451760,컨텍,KOSDAQ,323586985500
243070,휴온스,KOSDAQ,323450955000
018000,유니슨,KOSDAQ,322401194720
095500,미래나노텍,KOSDAQ,321883789620
215000,골프존,KOSDAQ,321301248000
045390,대아티아이,KOSDAQ,320653865350
0007C0,아크릴,KOSDAQ,318803862800
023410,유진기업,KOSDAQ,318520755560
445090,에이직랜드,KOSDAQ,317936647800
272110,케이엔제이,KOSDAQ,317805642000
012210,삼미금속,KOSDAQ,316901931360
035600,KG이니시스,KOSDAQ,316875991000
200470,에이팩트,KOSDAQ,314962161455
472850,폰드그룹,KOSDAQ,313765503400
023760,한국캐피탈,KOSDAQ,312137870664
251370,와이엠티,KOSDAQ,310896062400
049070,인탑스,KOSDAQ,309256000000
064850,에프앤가이드,KOSDAQ,309219997200
051370,인터플렉스,KOSDAQ,308155905120
138610,나이벡,KOSDAQ,307498800650
086820,바이오솔루션,KOSDAQ,306681925550
226590,엠디바이스,KOSDAQ,306166579200
065680,우주일렉트로,KOSDAQ,305397566550
099440,스맥,KOSDAQ,304706754210
294570,쿠콘,KOSDAQ,304265719800
078070,유비쿼스홀딩스,KOSDAQ,302802078400
464080,에스오에스랩,KOSDAQ,302407708250
304100,솔트룩스,KOSDAQ,302252520000
054950,제이브이엠,KOSDAQ,302247300000
092730,네오팜,KOSDAQ,299082274740
194480,데브시스터즈,KOSDAQ,298983547500
357550,석경에이티,KOSDAQ,298934000000
083310,엘오티베큠,KOSDAQ,297249450770
098120,마이크로컨텍솔,KOSDAQ,296765746200
054210,이랜텍,KOSDAQ,296412981200
361390,제노코,KOSDAQ,295553820450
064550,바이오니아,KOSDAQ,295011626130
255220,SG,KOSDAQ,294853529700
095700,제넥신,KOSDAQ,294646996180
321550,티움바이오,KOSDAQ,294025030000
459510,나우로보틱스,KOSDAQ,293960352300
092460,한라IMS,KOSDAQ,292917721600
067080,대화제약,KOSDAQ,290419740000
053300,한국정보인증,KOSDAQ,287752427580
108380,대양전기공업,KOSDAQ,282714690150
372170,윤성에프앤씨,KOSDAQ,282059346800
061970,LB세미콘,KOSDAQ,281992994130
144960,뉴파워프라즈마,KOSDAQ,280506646080
452430,사피엔반도체,KOSDAQ,279824466300
036800,나이스정보통신,KOSDAQ,279500000000
221800,유투바이오,KOSDAQ,278818295000
018310,삼목에스폼,KOSDAQ,278712000000
462860,더즌,KOSDAQ,277675943015
216080,제테마,KOSDAQ,277579878540
012860,모베이스전자,KOSDAQ,277554802030
267980,매일유업,KOSDAQ,277423695600
115500,케이씨에스,KOSDAQ,277200000000
256840,한국비엔씨,KOSDAQ,275973365010
094820,일진파워,KOSDAQ,275488013430
024060,흥구석유,KOSDAQ,275400000000
194700,노바렉스,KOSDAQ,275133620160
013120,동원개발,KOSDAQ,273332381000
234690,녹십자웰빙,KOSDAQ,271787345560
043370,피에이치에이,KOSDAQ,271530000000
353810,이지바이오,KOSDAQ,269948467200
254490,미래반도체,KOSDAQ,269846220000
309710,아이티켐,KOSDAQ,268443021000
388050,지투파워,KOSDAQ,268293326580
126700,하이비젼시스템,KOSDAQ,268210910400
058820,CMG제약,KOSDAQ,268037877779
474170,루미르,KOSDAQ,267621793920
380550,뉴로핏,KOSDAQ,267229553500
432720,퀄리타스반도체,KOSDAQ,266993702320
425040,티이엠씨,KOSDAQ,265760361720
182400,엔케이젠바이오텍코리아,KOSDAQ,265496721770
190510,나무가,KOSDAQ,265085665940
382900,범한퓨얼셀,KOSDAQ,265020250000
126600,BGF에코머티리얼즈,KOSDAQ,264876313780
206640,바디텍메드,KOSDAQ,264866764890
484810,티엑스알로보틱스,KOSDAQ,264674173950
176750,듀켐바이오,KOSDAQ,264348993800
017890,한국알콜,KOSDAQ,264004209460
005710,대원산업,KOSDAQ,263494440000
338220,뷰노,KOSDAQ,261834090100
214180,헥토이노베이션,KOSDAQ,261816345050
199430,케이엔알시스템,KOSDAQ,261327808350
402030,코난테크놀로지,KOSDAQ,260989624800
092070,디엔에프,KOSDAQ,260945397900
211270,AP위성,KOSDAQ,260320567040
0004V0,엔비알모션,KOSDAQ,258030806400
121800,비덴트,KOSDAQ,256309348520
405100,큐알티,KOSDAQ,256231925850
041020,폴라리스오피스,KOSDAQ,254594549760
100120,뷰웍스,KOSDAQ,254339501850
371950,풍원정밀,KOSDAQ,253820537600
377460,위니아에이드,KOSDAQ,253187202960
481070,에이유브랜즈,KOSDAQ,251974200000
034810,해성산업,KOSDAQ,249711093190
289930,웨이비스,KOSDAQ,249314041500
042600,새로닉스,KOSDAQ,249092658700
950250,테라뷰,KOSDAQ,248979294310
219130,타이거일렉,KOSDAQ,248467311500
078150,HB테크놀러지,KOSDAQ,247087916140
036030,케이티알파,KOSDAQ,246566993490
203400,에이비온,KOSDAQ,246427066440
457550,우진엔텍,KOSDAQ,246020491200
403850,더핑크퐁컴퍼니,KOSDAQ,244971740700
199820,제일일렉트릭,KOSDAQ,244642200000
314130,지놈앤컴퍼니,KOSDAQ,244250867000
187870,디바이스,KOSDAQ,244170332300
065710,서호전기,KOSDAQ,244110000000
019010,베뉴지,KOSDAQ,243892000000
123330,제닉,KOSDAQ,243841608000
0011A0,액스비스,KOSDAQ,243610614000
158430,아톤,KOSDAQ,243107173560
051360,토비스,KOSDAQ,242265770320
299030,하나기술,KOSDAQ,242245773000
119610,인터로조,KOSDAQ,241971436400
417010,나노팀,KOSDAQ,241467554160
950140,잉글우드랩,KOSDAQ,240202499940
452450,피아이이,KOSDAQ,238868955000
039840,디오,KOSDAQ,237460155600
112290,와이씨켐,KOSDAQ,237092280250
036560,KZ정밀,KOSDAQ,236250000000
285490,노바텍,KOSDAQ,234783448200
293580,나우IB,KOSDAQ,234002326750
394420,리센스메디컬,KOSDAQ,233281407000
418420,라온텍,KOSDAQ,232557120040
417840,저스템,KOSDAQ,232531932060
289080,SV인베스트먼트,KOSDAQ,231930694940
036190,금화피에스시,KOSDAQ,231900000000
264450,유비쿼스,KOSDAQ,231274824610
950170,JTC,KOSDAQ,231047443820
104480,티케이케미칼,KOSDAQ,230419925190
382800,지앤비에스 에코,KOSDAQ,229183495200
484120,도우인시스,KOSDAQ,229010119800
475230,엔알비,KOSDAQ,228434824500
474610,RF시스템즈,KOSDAQ,228206985600
083930,아바코,KOSDAQ,227644131990
237880,클리오,KOSDAQ,226614766620
270660,에브리봇,KOSDAQ,226273094890
061090,세나테크놀로지,KOSDAQ,225938490800
068930,디지털대성,KOSDAQ,225554037300
179290,엠아이텍,KOSDAQ,223646834980
032620,GC메디아이,KOSDAQ,222098826445
039560,다산네트웍스,KOSDAQ,221926487330
102120,어보브반도체,KOSDAQ,221903797440
488280,에스투더블유,KOSDAQ,221849351600
049080,기가레인,KOSDAQ,221545535670
079960,동양이엔피,KOSDAQ,221259000000
115310,인포바인,KOSDAQ,219989638700
080160,모두투어,KOSDAQ,219240000000
121440,골프존홀딩스,KOSDAQ,218681955890
118990,모트렉스,KOSDAQ,218627975610
140670,알에스오토메이션,KOSDAQ,217378491200
092190,서울바이오시스,KOSDAQ,216957451590
056090,시지메드텍,KOSDAQ,216843975600
439090,마녀공장,KOSDAQ,216718897200
461300,아이스크림미디어,KOSDAQ,216297560580
123860,아나패스,KOSDAQ,216160489450
307750,국전약품,KOSDAQ,215135357680
106190,하이텍팜,KOSDAQ,213726777300
054920,한컴위드,KOSDAQ,212192449120
377450,리파인,KOSDAQ,211945900000
232680,라온로보틱스,KOSDAQ,210838707000
293780,압타바이오,KOSDAQ,208733999150
011560,세보엠이씨,KOSDAQ,208552500000
060150,인선이엔티,KOSDAQ,207673709520
380540,옵티코어,KOSDAQ,206658130575
297090,씨에스베어링,KOSDAQ,204525000000
046440,KG파이낸셜,KOSDAQ,204498114760
489500,엘케이켐,KOSDAQ,204350722800
146320,비씨엔씨,KOSDAQ,203998892620
054450,텔레칩스,KOSDAQ,203992818510
357580,아모센스,KOSDAQ,203768490130
082800,비보존 제약,KOSDAQ,202500086110
469610,이노테크,KOSDAQ,202375485000
458650,성우,KOSDAQ,201611978000
125020,티씨머티리얼즈,KOSDAQ,201471662500
086890,이수앱지스,KOSDAQ,200588385240
047310,파워로직스,KOSDAQ,200260829850
122990,와이솔,KOSDAQ,200059498310
388790,라이콤,KOSDAQ,199573268440
473980,노머스,KOSDAQ,199142369220
039860,나노엔텍,KOSDAQ,198464806130
264660,씨앤지하이테크,KOSDAQ,197825850200
300080,플리토,KOSDAQ,197735302980
357880,SKAI,KOSDAQ,197198970760
123410,코리아에프티,KOSDAQ,196557911840
143160,아이디스,KOSDAQ,196538592600
052330,코텍,KOSDAQ,196265558450
114840,아이패밀리에스씨,KOSDAQ,196061268000
101970,우양에이치씨,KOSDAQ,195671819070
475580,에이럭스,KOSDAQ,195108568000
062970,한국첨단소재,KOSDAQ,194386730670
119830,아이텍,KOSDAQ,194192299510
040160,누리플렉스,KOSDAQ,193973558150
049430,코메론,KOSDAQ,193174800000
290740,액트로,KOSDAQ,192543660430
242040,나무기술,KOSDAQ,192410827840
259630,엠플러스,KOSDAQ,192214641280
365330,에스와이스틸텍,KOSDAQ,192154930000
220260,켐트로스,KOSDAQ,191790888900
340450,지씨지놈,KOSDAQ,190861899510
334970,프레스티지바이오로직스,KOSDAQ,189327671095
323990,박셀바이오,KOSDAQ,188151921050
068790,DMS,KOSDAQ,188009965920
032940,원익,KOSDAQ,187936065900
037350,성도이엔지,KOSDAQ,187843500000
267320,나인테크,KOSDAQ,187748014650
042420,네오위즈홀딩스,KOSDAQ,187679623150
086980,쇼박스,KOSDAQ,187600810000
016790,현대사료,KOSDAQ,187340898626
008830,대동기어,KOSDAQ,186940416000
235980,메드팩토,KOSDAQ,186799409450
065450,빅텍,KOSDAQ,186415052400
048870,시너지이노베이션,KOSDAQ,185905691930
389030,지니너스,KOSDAQ,185901074200
047770,코데즈컴바인,KOSDAQ,185617962810
290690,소룩스,KOSDAQ,185508037440
092130,이크레더블,KOSDAQ,185471440000
143240,사람인,KOSDAQ,185246937060
067000,조이시티,KOSDAQ,184894614670
131030,옵투스제약,KOSDAQ,184230399600
038290,마크로젠,KOSDAQ,184195386000
217270,넵튠,KOSDAQ,184138433420
037070,파세코,KOSDAQ,183800000000
264850,이랜시스,KOSDAQ,183585348720
101170,우림피티에스,KOSDAQ,183465000000
250060,모비스,KOSDAQ,183054776660
051980,중앙첨단소재,KOSDAQ,182745861305
002230,피에스텍,KOSDAQ,180788431600
038390,레드캡투어,KOSDAQ,180417669380
005160,동국산업,KOSDAQ,180091680240
166480,코아스템켐온,KOSDAQ,178966222760
149950,아바텍,KOSDAQ,178910232270
282880,코윈테크,KOSDAQ,178685572960
445180,퓨릿,KOSDAQ,178595663320
036710,심텍홀딩스,KOSDAQ,178557808520
083500,에프엔에스테크,KOSDAQ,178375017600
307180,아이엘,KOSDAQ,177385847030
192410,오늘이엔엠,KOSDAQ,176847357880
047560,이스트소프트,KOSDAQ,175940358180
333430,일승,KOSDAQ,175756992840
456070,이엔셀,KOSDAQ,175474196150
066620,국보디자인,KOSDAQ,175125000000
023910,대한약품,KOSDAQ,174900000000
148150,세경하이테크,KOSDAQ,174515236380
011040,경동제약,KOSDAQ,174458903220
408470,한패스,KOSDAQ,174438000000
115440,우리넷,KOSDAQ,174219872880
322510,제이엘케이,KOSDAQ,174164288840
108230,톱텍,KOSDAQ,173956345875
129920,대성하이텍,KOSDAQ,173632570980
282720,금양그린파워,KOSDAQ,173187655000
073010,케이에스피,KOSDAQ,173023331250
107600,새빗켐,KOSDAQ,172842657800
156100,엘앤케이바이오,KOSDAQ,172774412690
067280,멀티캠퍼스,KOSDAQ,172765607850
209640,와이제이링크,KOSDAQ,172365464760
260970,에스앤디,KOSDAQ,172118863000
033340,좋은사람들,KOSDAQ,172087240450
138360,앤로보틱스,KOSDAQ,172076498670
192440,슈피겐코리아,KOSDAQ,171571618800
322180,LS티라유텍,KOSDAQ,170932609280
037030,파워넷,KOSDAQ,170681916480
053080,케이엔솔,KOSDAQ,170297471700
0007J0,인벤테라,KOSDAQ,170292708100
234030,싸이닉솔루션,KOSDAQ,169247850000
040300,YTN,KOSDAQ,168538124300
013990,아가방컴퍼니,KOSDAQ,168384184320
256940,킵스파마,KOSDAQ,168254871860
069510,에스텍,KOSDAQ,167904900000
041440,현대에버다임,KOSDAQ,166976598080
042510,라온시큐어,KOSDAQ,166845040860
095190,신화프리텍,KOSDAQ,166414178100
021080,에이티넘인베스트,KOSDAQ,166320000000
125210,아모그린텍,KOSDAQ,165792739500
360070,탑머티리얼,KOSDAQ,165257068600
054800,아이디스홀딩스,KOSDAQ,164943230640
204610,티쓰리,KOSDAQ,164455142800
088130,동아엘텍,KOSDAQ,164187098460
255440,야스,KOSDAQ,164008480000
071200,인피니트헬스케어,KOSDAQ,163944197760
054540,삼영엠텍,KOSDAQ,163670000000
453450,그리드위즈,KOSDAQ,163620650000
182360,큐브엔터,KOSDAQ,163428912990
446540,메가터치,KOSDAQ,162533068740
136540,윈스테크넷,KOSDAQ,162338242120
217820,원익피앤이,KOSDAQ,162294591780
355150,코스텍시스,KOSDAQ,161795012500
396270,넥스트칩,KOSDAQ,161641723365
023600,삼보판지,KOSDAQ,160883415000
228670,레이,KOSDAQ,160233053500
007330,푸른저축은행,KOSDAQ,159726852000
066410,버킷스튜디오,KOSDAQ,159637252154
080420,모다이노칩,KOSDAQ,159443244000
046070,코다코,KOSDAQ,159196994920
214680,디알텍,KOSDAQ,158522929344
085670,뉴프렉스,KOSDAQ,158196423670
126730,코칩,KOSDAQ,158125371780
452190,한빛레이저,KOSDAQ,158114881770
331740,아우토크립트,KOSDAQ,158042491110
0015S0,페스카로,KOSDAQ,157867680000
005860,한일사료,KOSDAQ,157614740000
072870,메가스터디,KOSDAQ,157356658800
147830,제룡산업,KOSDAQ,157200000000
263860,지니언스,KOSDAQ,156623100000
104460,디와이피엔에프,KOSDAQ,156298980860
017510,세명전기,KOSDAQ,156271500000
297890,HB솔루션,KOSDAQ,156155851390
027710,팜스토리,KOSDAQ,155871823400
246710,티앤알바이오팹,KOSDAQ,155550786960
092040,아미코젠,KOSDAQ,155441851400
476040,오가노이드사이언스,KOSDAQ,155423936000
417500,제이아이테크,KOSDAQ,155399686560
086670,비엠티,KOSDAQ,154943064850
063570,NICE인프라,KOSDAQ,154689207840
225190,LK삼양,KOSDAQ,154325883600
443670,에스피소프트,KOSDAQ,154138872160
053700,삼보모터스,KOSDAQ,154088881590
336680,탑런토탈솔루션,KOSDAQ,154037770730
021320,KCC건설,KOSDAQ,153866000000
066310,큐에스아이,KOSDAQ,153445327550
006620,동구바이오제약,KOSDAQ,153426306880
038110,에코플라스틱,KOSDAQ,152326669000
024800,유성티엔에스,KOSDAQ,152097688260
321370,센서뷰,KOSDAQ,151894823640
464490,쿼드메디슨,KOSDAQ,151563891600
049960,쎌바이오텍,KOSDAQ,151152000000
240550,동방메디컬,KOSDAQ,150933707400
036220,오상헬스케어,KOSDAQ,150678150480
263720,디앤씨미디어,KOSDAQ,150440602920
093190,빅솔론,KOSDAQ,150255848050
408920,메쎄이상,KOSDAQ,149151969750
131370,알서포트,KOSDAQ,149147832400
090850,현대이지웰,KOSDAQ,149127147080
005990,매일홀딩스,KOSDAQ,148808021760
123040,엠에스오토텍,KOSDAQ,148429068630
105330,케이엔더블유,KOSDAQ,148394658720
413630,씨피시스템,KOSDAQ,148114884690
090470,제이스텍,KOSDAQ,147677219300
306620,지아이에스,KOSDAQ,147592157250
310200,애니플러스,KOSDAQ,147360011700
049720,고려신용정보,KOSDAQ,146861000000
096250,와이즈넛,KOSDAQ,146681203200
052420,오성첨단소재,KOSDAQ,146617244480
382840,원준,KOSDAQ,145843598550
122450,KX,KOSDAQ,145216262160
136150,원일티엔아이,KOSDAQ,144908008700
025950,동신건설,KOSDAQ,144648000000
109610,에스와이,KOSDAQ,144032293000
039830,오로라,KOSDAQ,143899839300
331920,셀레믹스,KOSDAQ,143689004800
215100,로보로보,KOSDAQ,143660085240
045970,코아시아,KOSDAQ,143152925440
074430,아미노로직스,KOSDAQ,142367314124
141000,비아트론,KOSDAQ,141863254100
225530,HC보광산업,KOSDAQ,141721035300
226400,오스테오닉,KOSDAQ,141325350840
095270,웨이브일렉트로,KOSDAQ,141137026920
093640,케이알엠,KOSDAQ,140667795030
003100,선광,KOSDAQ,140580000000
307930,컴퍼니케이,KOSDAQ,140333900000
071280,로체시스템즈,KOSDAQ,140269849510
036010,아비코전자,KOSDAQ,139309948320
100130,동국S&C,KOSDAQ,137143200000
205100,엑셈,KOSDAQ,136993244436
309960,LB인베스트먼트,KOSDAQ,136981710100
059120,아진엑스텍,KOSDAQ,136959293680
035080,그래디언트,KOSDAQ,136832469480
000440,중앙에너비스,KOSDAQ,136685503500
089600,KT나스미디어,KOSDAQ,136504323400
317770,엑스페릭스,KOSDAQ,136277245575
187790,나노,KOSDAQ,136008060300
003310,대주산업,KOSDAQ,135906624000
063080,컴투스홀딩스,KOSDAQ,135860955200
950130,엑세스바이오,KOSDAQ,134688360240
049950,미래컴퍼니,KOSDAQ,134384552160
067900,와이엔텍,KOSDAQ,133585497060
067990,도이치모터스,KOSDAQ,133505591250
290720,푸드나무,KOSDAQ,133464139600
054620,APS,KOSDAQ,133174160040
337930,젝시믹스,KOSDAQ,132950608000
294630,서남,KOSDAQ,132886247760
366030,공구우먼,KOSDAQ,132525022500
269620,시스웍,KOSDAQ,132090012299
029480,광무,KOSDAQ,131979281720
032300,한국파마,KOSDAQ,131862015090
463020,뉴엔AI,KOSDAQ,131767328000
047820,초록뱀미디어,KOSDAQ,131562143400
054050,농우바이오,KOSDAQ,131129988980
023900,풍국주정,KOSDAQ,131040000000
078890,가온그룹,KOSDAQ,131001344730
052260,현대바이오랜드,KOSDAQ,130950000000
081180,쎄크,KOSDAQ,130529662650
063170,서울옥션,KOSDAQ,129752149100
100700,세운메디칼,KOSDAQ,129648000000
330350,위더스제약,KOSDAQ,129645004980
048530,인트론바이오,KOSDAQ,129459256290
013310,아진산업,KOSDAQ,129419950970
117670,알파칩스,KOSDAQ,129371029640
223250,드림씨아이에스,KOSDAQ,128906326560
041520,이엘씨,KOSDAQ,128834876100
049520,유아이엘,KOSDAQ,128613746250
024740,한일단조,KOSDAQ,128462976345
389140,포바이포,KOSDAQ,128427615000
432470,케이엔에스,KOSDAQ,127977002040
009780,엠에스씨,KOSDAQ,127600000000
489460,바이오비쥬,KOSDAQ,127426322100
109740,디에스케이,KOSDAQ,127266430500
084650,랩지노믹스,KOSDAQ,127247342860
053580,웹케시,KOSDAQ,126953468880
417970,모델솔루션,KOSDAQ,126782594000
059210,메타바이오메드,KOSDAQ,126618933700
411080,샌즈랩,KOSDAQ,126568719020
079810,APS이노베이션,KOSDAQ,126154630840
086710,선진뷰티사이언스,KOSDAQ,125815816800
036690,코맥스,KOSDAQ,125692107675
265740,엔에프씨,KOSDAQ,125402472000
396470,워트,KOSDAQ,125091200000
251120,바이오에프디엔씨,KOSDAQ,124957209000
038540,상상인,KOSDAQ,124765345815
388870,파로스아이바이오,KOSDAQ,123892569240
073560,우리손에프앤지,KOSDAQ,123381479826
299660,셀리드,KOSDAQ,122584869435
493330,지에프아이,KOSDAQ,122453407240
451220,아이엠티,KOSDAQ,122135216610
0015N0,아로마티카,KOSDAQ,122064480000
448710,코츠테크놀로지,KOSDAQ,121825980600
381620,제닉스로보틱스,KOSDAQ,121734297600
308080,바이젠셀,KOSDAQ,121355619200
044990,에이치엔에스하이텍,KOSDAQ,120507464000
099750,이지케어텍,KOSDAQ,120473905860
014970,삼륭물산,KOSDAQ,119790000000
042500,링네트,KOSDAQ,119703443280
089230,THE E&M,KOSDAQ,119678861430
238090,앤디포스,KOSDAQ,119370072600
339950,아이비김영,KOSDAQ,119333369025
033290,로젠,KOSDAQ,119332139625
067290,JW신약,KOSDAQ,119078843875
053260,금강철강,KOSDAQ,119059200000
100590,머큐리,KOSDAQ,119041772960
278650,HLB바이오스텝,KOSDAQ,118888946176
018120,진로발효,KOSDAQ,118584259200
072950,빛샘전자,KOSDAQ,118453893100
051160,지어소프트,KOSDAQ,118224645200
088390,이녹스,KOSDAQ,117980059080
026150,특수건설,KOSDAQ,117735881010
253840,수젠텍,KOSDAQ,117537264000
330730,스톤브릿지벤처스,KOSDAQ,117505003500
418470,KT밀리의서재,KOSDAQ,117436967190
305090,마이크로디지탈,KOSDAQ,117148846500
078140,대봉엘에스,KOSDAQ,116963408450
439580,블루엠텍,KOSDAQ,116770587150
298540,더네이쳐홀딩스,KOSDAQ,116760271160
163730,핑거,KOSDAQ,116735508880
096240,크레버스,KOSDAQ,116724016600
041590,플래스크,KOSDAQ,116064014460
424960,스마트레이더시스템,KOSDAQ,116055174400
370090,퓨런티어,KOSDAQ,115773909900
091120,이엠텍,KOSDAQ,115133329920
142210,유니트론텍,KOSDAQ,114755258590
048550,SM C&C,KOSDAQ,114606824700
038460,바이오스마트,KOSDAQ,114600238440
086960,MDS테크,KOSDAQ,114502048300
036630,세종텔레콤,KOSDAQ,114100000000
208370,셀바스헬스케어,KOSDAQ,114030698520
172670,에이엘티,KOSDAQ,113795289300
065530,와이어블,KOSDAQ,113617052625
362320,청담글로벌,KOSDAQ,113582427300
066700,테라젠이텍스,KOSDAQ,113314746800
024880,케이피에프,KOSDAQ,113314677480
377480,마음AI,KOSDAQ,113195578000
101330,모베이스,KOSDAQ,113188971810
046210,HLB파나진,KOSDAQ,112994575190
030960,양지사,KOSDAQ,112499200000
201490,미투온,KOSDAQ,112285675450
347860,알체라,KOSDAQ,112261786900
317830,에스피시스템스,KOSDAQ,112155445380
382150,온코크로스,KOSDAQ,111836925690
059270,해성에어로보틱스,KOSDAQ,111541337010
159010,아스플로,KOSDAQ,111345070650
303810,동국생명과학,KOSDAQ,111304807200
348150,고바이오랩,KOSDAQ,110687667300
205500,넥써쓰,KOSDAQ,110529258676
191420,테고사이언스,KOSDAQ,110036877380
950190,고스트스튜디오,KOSDAQ,109994148550
039340,한국경제TV,KOSDAQ,109890000000
217330,싸이토젠,KOSDAQ,109518405045
096350,대창솔루션,KOSDAQ,109458643140
460940,피앤에스로보틱스,KOSDAQ,108827490800
277880,티에스아이,KOSDAQ,108740801760
382480,지아이텍,KOSDAQ,108625706400
315640,딥노이드,KOSDAQ,108236674920
040910,아이씨디,KOSDAQ,108102280500
038680,에스넷,KOSDAQ,107926519640
149980,하이로닉,KOSDAQ,107879307670
348080,큐라티스,KOSDAQ,107830095454
039980,폴라리스AI,KOSDAQ,107785367256
101670,하이드로리튬,KOSDAQ,107592769365
124560,태웅로직스,KOSDAQ,107450250525
396300,세아메카닉스,KOSDAQ,107414922500
011370,서한,KOSDAQ,107251241495
049480,오픈베이스,KOSDAQ,106993214115
173130,오파스넷,KOSDAQ,106981078600
033130,디지틀조선,KOSDAQ,106891968960
001540,안국약품,KOSDAQ,106817419800
265560,영화테크,KOSDAQ,106794898200
006140,피제이전자,KOSDAQ,106650000000
020710,시공테크,KOSDAQ,106254241000
461030,아이엠비디엑스,KOSDAQ,106218770970
056360,코위버,KOSDAQ,106197312000
311690,CJ 바이오사이언스,KOSDAQ,105960896820
412350,레이저쎌,KOSDAQ,105651382320
357230,에이치피오,KOSDAQ,105091896420
054670,대한뉴팜,KOSDAQ,104790916000
033230,인성정보,KOSDAQ,104566836600
060560,HC홈센타,KOSDAQ,104344686576
222040,코스맥스엔비티,KOSDAQ,104171400000
009300,삼아제약,KOSDAQ,104085800000
019540,일지테크,KOSDAQ,104053950000
041930,동아화성,KOSDAQ,103964000000
043610,KT지니뮤직,KOSDAQ,103794172268
413390,엠오티,KOSDAQ,103758412800
083790,CG인바이츠,KOSDAQ,103653357336
205470,휴마시스,KOSDAQ,103629382209
348350,위드텍,KOSDAQ,103078938000
105740,디케이락,KOSDAQ,102803666430
007820,에스엠코어,KOSDAQ,102774142980
035610,솔본,KOSDAQ,102547488750
299170,더블유에스아이,KOSDAQ,102325324920
058630,엠게임,KOSDAQ,102157693680
175140,휴먼테크놀로지,KOSDAQ,102146716035
228850,레이언스,KOSDAQ,102034736100
091440,한울소재과학,KOSDAQ,101595571695
352090,스톰테크,KOSDAQ,101311202460
058400,KNN,KOSDAQ,101308735800
120240,대정화금,KOSDAQ,101240705280
234300,에스트래픽,KOSDAQ,101076902700
082850,우리바이오,KOSDAQ,101031965130
019550,SBI인베스트먼트,KOSDAQ,100967476225
066590,스모트로닉,KOSDAQ,100949415570
039610,화성밸브,KOSDAQ,100252152000
004650,창해에탄올,KOSDAQ,100180646500
052860,아이앤씨,KOSDAQ,100031982400
046940,우원개발,KOSDAQ,99770412000
012700,리드코프,KOSDAQ,99671411860
246720,아스타,KOSDAQ,99434491000
311320,지오엘리먼트,KOSDAQ,99402732800
443250,레뷰코퍼레이션,KOSDAQ,98457798400
302550,리메드,KOSDAQ,98439272750
215790,이노인스트루먼트,KOSDAQ,98290883560
033320,제이씨현시스템,KOSDAQ,98248180480
060590,씨티씨바이오,KOSDAQ,98174941200
024830,세원물산,KOSDAQ,98112500000
048430,유라테크,KOSDAQ,98035200000
044340,위닉스,KOSDAQ,97588900500
261780,차백신연구소,KOSDAQ,97425045520
137950,제이씨케미칼,KOSDAQ,97310347180
187420,HLB제넥스,KOSDAQ,97282217380
066790,씨씨에스,KOSDAQ,97271994227
048910,대원미디어,KOSDAQ,97235252580
060570,드림어스컴퍼니,KOSDAQ,97073060630
105550,엣지파운드리,KOSDAQ,96944129138
093920,서원인텍,KOSDAQ,96720000000
214270,FSN,KOSDAQ,96627826800
068240,다원시스,KOSDAQ,96553495610
014950,삼익제약,KOSDAQ,96102515850
041910,폴라리스AI파마,KOSDAQ,95996425770
212560,네오오토,KOSDAQ,95915396920
109080,옵티시스,KOSDAQ,95868360000
184230,SGA솔루션즈,KOSDAQ,95638944150
360350,코셈,KOSDAQ,95313420800
419050,삼기에너지솔루션즈,KOSDAQ,95288935840
065440,이루온,KOSDAQ,95189819800
192250,케이사인,KOSDAQ,94770146250
290670,대보마그네틱,KOSDAQ,94606226400
251630,브이원텍,KOSDAQ,94541313980
084730,팅크웨어,KOSDAQ,94541198240
040420,정상제이엘에스,KOSDAQ,94457250800
131400,이브이첨단소재,KOSDAQ,94453132970
126880,제이엔케이글로벌,KOSDAQ,94443955210
025550,한국선재,KOSDAQ,94274244780
241690,유니테크노,KOSDAQ,94212218100
088280,쏘닉스,KOSDAQ,93974240700
323350,다원넥스뷰,KOSDAQ,93966355560
463480,모티브링크,KOSDAQ,93547202900
110790,크리스에프앤씨,KOSDAQ,93255220800
347890,엠투아이,KOSDAQ,93127989960
094840,슈프리마에이치큐,KOSDAQ,92967300000
104040,디에스엠,KOSDAQ,92372732114
072020,중앙백신,KOSDAQ,92222198250
067570,엔브이에이치코리아,KOSDAQ,92141450000
065510,휴비츠,KOSDAQ,92116621260
453860,에이에스텍,KOSDAQ,92090804670
024840,KBI메탈,KOSDAQ,91985739365
263600,덕우전자,KOSDAQ,91917888700
227950,엔투텍,KOSDAQ,91446754910
222110,팬젠,KOSDAQ,91085829750
081150,티플랙스,KOSDAQ,91006507500
102370,케이옥션,KOSDAQ,90673269300
054040,한국컴퓨터,KOSDAQ,90320649800
